week,model_code,model_family,start_date,end_date,ret_stock,ret_dos,dbr_stock,dbr_dos,wod,stocking_outlet,activating_outlet,plc_factor,tertiary,seasonality_1(sin),seasonality_2(cos),secondary
44,LXX510_YUVA_5G,Yuva,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,3227,161.35,232,11.6,22,2542,40,100,40.0,-0.9996456111234524,-0.0266205214377751,14.0
49,LXX510_YUVA_5G,Yuva,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,2776,102.8148148148148,142,5.25925925925926,33,2228,79,100,82.0,-0.8747630845319612,0.4845508703326504,23.0
54,LXX510_YUVA_5G,Yuva,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,2418,345.42857142857144,115,16.428571428571427,26,1958,14,100,14.0,-0.5076658003388399,0.8615540813938061,0.0
59,LXX510_YUVA_5G,Yuva,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,1993,142.35714285714286,137,9.785714285714286,8,1602,38,100,43.0,-2.4492935982947064e-16,1.0,-10.0
54,YUVA_4,Yuva,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,48,0.0,17744,0.0,45,45,0,100,1.0,-0.5076658003388399,0.8615540813938061,48.0
59,YUVA_4,Yuva,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,17168,62.65693430656934,4148,15.138686131386862,664,9491,760,100,822.0,-2.4492935982947064e-16,1.0,557.0
49,BLAZE_3_5G,Blaze,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,4267,49.61627906976744,7688,89.3953488372093,1177,2604,200,100,258.0,-0.8747630845319612,0.4845508703326504,2013.0
54,BLAZE_3_5G,Blaze,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,9654,123.76923076923076,3509,44.98717948717949,324,6249,148,100,157.0,-0.5076658003388399,0.8615540813938061,276.0
59,BLAZE_3_5G,Blaze,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,8981,74.22314049586777,2181,18.02479338842976,148,5954,304,100,365.0,-2.4492935982947064e-16,1.0,72.0
39,BLAZE_X_4/128,Blaze,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,2253,90.12,2118,84.72,832,1954,62,100,75.0,-0.8477344278896709,-0.5304209081197426,938.0
44,BLAZE_X_4/128,Blaze,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,3925,98.125,578,14.45,89,3393,76,100,80.0,-0.9996456111234524,-0.0266205214377751,74.0
49,BLAZE_X_4/128,Blaze,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,3798,33.910714285714285,667,5.955357142857143,181,3097,283,100,337.0,-0.8747630845319612,0.4845508703326504,229.0
54,BLAZE_X_4/128,Blaze,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,3115,173.05555555555554,605,33.611111111111114,45,2564,34,100,37.0,-0.5076658003388399,0.8615540813938061,0.0
59,BLAZE_X_4/128,Blaze,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,2509,125.45,419,20.95,29,2075,59,100,62.0,-2.4492935982947064e-16,1.0,-5.0
5,A1_JOSH2021,Josh,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,176863,803.9227272727272,244,1.1090909090909091,16,51414,628,100,661.0,0.5076658003388399,0.8615540813938061,-61.0
14,A1_JOSH2021,Josh,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,171056,1196.1958041958042,212,1.4825174825174825,5,50470,419,100,429.0,0.99681200703075,0.0797861055530831,-1.0
19,A1_JOSH2021,Josh,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,160847,1209.375939849624,154,1.1578947368421053,8,48859,260,100,266.0,0.8993121301712192,-0.4373073204588553,-9.0
24,A1_JOSH2021,Josh,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,158395,1227.8682170542636,98,0.7596899224806202,31,48423,377,100,389.0,0.5528000653611933,-0.8333139190825151,190.0
29,A1_JOSH2021,Josh,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,156259,1201.9923076923078,89,0.6846153846153846,9,48020,251,100,261.0,0.0532221748421787,-0.998582695676762,48.0
34,A1_JOSH2021,Josh,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,154111,1340.095652173913,81,0.7043478260869566,5,47618,334,100,345.0,-0.4610925014493259,-0.8873520750565715,-55.0
39,A1_JOSH2021,Josh,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,152413,1772.2441860465117,137,1.5930232558139534,4,47302,247,100,258.0,-0.8477344278896709,-0.5304209081197426,-27.0
44,A1_JOSH2021,Josh,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,151072,2014.2933333333333,73,0.9733333333333334,3,47031,146,100,150.0,-0.9996456111234524,-0.0266205214377751,1.0
49,A1_JOSH2021,Josh,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,149928,2630.315789473684,70,1.2280701754385963,1,46825,169,100,172.0,-0.8747630845319612,0.4845508703326504,0.0
54,A1_JOSH2021,Josh,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,148945,3919.605263157895,70,1.8421052631578947,0,46627,76,100,77.0,-0.5076658003388399,0.8615540813938061,-3.0
59,A1_JOSH2021,Josh,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,148094,3290.9777777777776,60,1.3333333333333333,2,46465,134,100,135.0,-2.4492935982947064e-16,1.0,1.0
39,BLAZE_X_6/128,Blaze,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,5302,59.57303370786517,7300,82.02247191011236,1602,3822,222,100,268.0,-0.8477344278896709,-0.5304209081197426,2092.0
44,BLAZE_X_6/128,Blaze,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,10011,80.088,2188,17.504,272,7740,234,100,250.0,-0.9996456111234524,-0.0266205214377751,227.0
49,BLAZE_X_6/128,Blaze,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,9016,34.945736434108525,1900,7.364341085271318,420,6695,605,100,776.0,-0.8747630845319612,0.4845508703326504,454.0
54,BLAZE_X_6/128,Blaze,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,7121,122.77586206896552,1635,28.1896551724138,117,5433,111,100,117.0,-0.5076658003388399,0.8615540813938061,-44.0
59,BLAZE_X_6/128,Blaze,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,5688,103.41818181818182,1069,19.43636363636364,58,4340,145,100,165.0,-2.4492935982947064e-16,1.0,-17.0
39,YUVA_STAR,Yuva,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,35902,37.63312368972746,9694,10.161425576519916,3699,19347,2451,100,2862.0,-0.8477344278896709,-0.5304209081197426,6788.0
44,YUVA_STAR,Yuva,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,41016,41.05705705705706,9733,9.742742742742744,1721,23899,1800,100,1998.0,-0.9996456111234524,-0.0266205214377751,2405.0
49,YUVA_STAR,Yuva,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,46187,19.212562396006657,12207,5.077787021630615,4094,25653,5656,100,7214.0,-0.8747630845319612,0.4845508703326504,6780.0
54,YUVA_STAR,Yuva,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,42785,41.86399217221135,10702,10.471624266144817,2044,24861,1814,100,2045.0,-0.5076658003388399,0.8615540813938061,2426.0
59,YUVA_STAR,Yuva,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,35906,48.1313672922252,11455,15.355227882037534,1428,23840,1980,100,2240.0,-2.4492935982947064e-16,1.0,1480.0
14,BLAZE_5G_8GB,Blaze,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,295,42.142857142857146,552,78.85714285714286,24,34,6,100,22.0,0.99681200703075,0.0797861055530831,70.0
19,BLAZE_5G_8GB,Blaze,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,614,43.85714285714285,631,45.07142857142857,17,94,21,100,28.0,0.8993121301712192,-0.4373073204588553,33.0
24,BLAZE_5G_8GB,Blaze,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,905,60.333333333333336,316,21.066666666666663,27,450,36,100,45.0,0.5528000653611933,-0.8333139190825151,32.0
29,BLAZE_5G_8GB,Blaze,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,712,50.85714285714285,118,8.428571428571429,8,412,27,100,28.0,0.0532221748421787,-0.998582695676762,8.0
34,BLAZE_5G_8GB,Blaze,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,480,80.0,32,5.333333333333333,3,311,19,100,20.0,-0.4610925014493259,-0.8873520750565715,1.0
39,BLAZE_5G_8GB,Blaze,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,355,88.75,15,3.75,4,236,13,100,14.0,-0.8477344278896709,-0.5304209081197426,3.0
44,BLAZE_5G_8GB,Blaze,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,269,67.25,5,1.25,2,198,8,100,8.0,-0.9996456111234524,-0.0266205214377751,-1.0
49,BLAZE_5G_8GB,Blaze,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,223,111.5,8,4.0,0,165,6,100,6.0,-0.8747630845319612,0.4845508703326504,0.0
54,BLAZE_5G_8GB,Blaze,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,191,191.0,3,3.0,0,149,3,100,3.0,-0.5076658003388399,0.8615540813938061,0.0
59,BLAZE_5G_8GB,Blaze,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,148,148.0,9,9.0,1,108,5,100,5.0,-2.4492935982947064e-16,1.0,-1.0
5,LAVAGEM_21,Gem,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,60146,1542.2051282051282,61,1.564102564102564,7,23154,108,100,117.0,0.5076658003388399,0.8615540813938061,2.0
14,LAVAGEM_21,Gem,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,57998,2071.3571428571427,28,1.0,9,22524,84,100,85.0,0.99681200703075,0.0797861055530831,128.0
19,LAVAGEM_21,Gem,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,54236,1870.206896551724,20,0.6896551724137931,10,21572,57,100,58.0,0.8993121301712192,-0.4373073204588553,-6.0
24,LAVAGEM_21,Gem,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,53393,1722.354838709677,10,0.3225806451612903,3,21315,89,100,95.0,0.5528000653611933,-0.8333139190825151,2.0
29,LAVAGEM_21,Gem,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,52634,1949.407407407408,10,0.3703703703703703,0,21077,51,100,55.0,0.0532221748421787,-0.998582695676762,0.0
34,LAVAGEM_21,Gem,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,51865,1994.8076923076924,11,0.4230769230769231,0,20840,77,100,79.0,-0.4610925014493259,-0.8873520750565715,0.0
39,LAVAGEM_21,Gem,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,51229,2227.3478260869565,11,0.4782608695652174,0,20628,68,100,71.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LAVAGEM_21,Gem,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,50734,3623.857142857143,11,0.7857142857142857,0,20457,28,100,29.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LAVAGEM_21,Gem,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,50287,2285.7727272727275,11,0.5,1,20338,67,100,67.0,-0.8747630845319612,0.4845508703326504,0.0
54,LAVAGEM_21,Gem,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,49917,5546.333333333333,11,1.2222222222222223,0,20205,18,100,19.0,-0.5076658003388399,0.8615540813938061,0.0
59,LAVAGEM_21,Gem,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,49594,6199.25,12,1.5,16,20102,26,100,26.0,-2.4492935982947064e-16,1.0,16.0
5,LF1000_A1_2021,A1,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,349460,1349.2664092664093,672,2.5945945945945947,46,68605,739,100,779.0,0.5076658003388399,0.8615540813938061,142.0
14,LF1000_A1_2021,A1,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,328156,1930.3294117647056,385,2.264705882352941,4,66249,491,100,511.0,0.99681200703075,0.0797861055530831,37.0
19,LF1000_A1_2021,A1,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,303942,1809.178571428572,315,1.875,5,63628,327,100,337.0,0.8993121301712192,-0.4373073204588553,-6.0
24,LF1000_A1_2021,A1,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,295740,1860.0,209,1.3144654088050314,7,62518,462,100,477.0,0.5528000653611933,-0.8333139190825151,0.0
29,LF1000_A1_2021,A1,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,288979,2109.3357664233577,177,1.291970802919708,0,61549,266,100,274.0,0.0532221748421787,-0.998582695676762,-2.0
34,LF1000_A1_2021,A1,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,282310,2031.0071942446043,171,1.2302158273381294,12,60531,364,100,419.0,-0.4610925014493259,-0.8873520750565715,2.0
39,LF1000_A1_2021,A1,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,277087,2099.1439393939395,164,1.2424242424242424,14,59734,319,100,398.0,-0.8477344278896709,-0.5304209081197426,23.0
44,LF1000_A1_2021,A1,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,273035,3033.722222222222,154,1.711111111111111,3,59081,169,100,180.0,-0.9996456111234524,-0.0266205214377751,1.0
49,LF1000_A1_2021,A1,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,269665,3548.2236842105262,142,1.868421052631579,2,58600,210,100,228.0,-0.8747630845319612,0.4845508703326504,2.0
54,LF1000_A1_2021,A1,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,267092,5341.84,136,2.72,2,58207,96,100,101.0,-0.5076658003388399,0.8615540813938061,2.0
59,LF1000_A1_2021,A1,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,264791,6458.317073170731,125,3.048780487804878,16,57888,117,100,124.0,-2.4492935982947064e-16,1.0,1.0
5,BLAZE25G_6GB,Blaze,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,12090,65.35135135135135,3745,20.24324324324324,713,8813,484,100,555.0,0.5076658003388399,0.8615540813938061,781.0
14,BLAZE25G_6GB,Blaze,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,12219,82.00671140939598,3984,26.73825503355705,472,9166,390,100,449.0,0.99681200703075,0.0797861055530831,466.0
19,BLAZE25G_6GB,Blaze,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,12353,101.25409836065572,3274,26.83606557377049,219,9146,217,100,245.0,0.8993121301712192,-0.4373073204588553,182.0
24,BLAZE25G_6GB,Blaze,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,10693,116.22826086956522,2306,25.065217391304348,175,8183,263,100,276.0,0.5528000653611933,-0.8333139190825151,125.0
29,BLAZE25G_6GB,Blaze,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,8991,118.30263157894736,1635,21.51315789473684,84,7009,138,100,152.0,0.0532221748421787,-0.998582695676762,58.0
34,BLAZE25G_6GB,Blaze,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,8643,65.97709923664122,3000,22.900763358778622,256,6737,247,100,395.0,-0.4610925014493259,-0.8873520750565715,291.0
39,BLAZE25G_6GB,Blaze,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,8429,138.18032786885246,2275,37.29508196721312,187,6221,140,100,183.0,-0.8477344278896709,-0.5304209081197426,228.0
44,BLAZE25G_6GB,Blaze,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,8555,135.79365079365078,4159,66.01587301587301,361,6005,103,100,127.0,-0.9996456111234524,-0.0266205214377751,440.0
49,BLAZE25G_6GB,Blaze,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,9331,53.01704545454545,1507,8.5625,269,6103,394,100,530.0,-0.8747630845319612,0.4845508703326504,385.0
54,BLAZE25G_6GB,Blaze,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,7662,144.56603773584905,1354,25.54716981132076,77,5297,95,100,107.0,-0.5076658003388399,0.8615540813938061,-2.0
59,BLAZE25G_6GB,Blaze,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,5999,74.9875,747,9.3375,77,4149,148,100,240.0,-2.4492935982947064e-16,1.0,36.0
14,IL1806_MOTOA10V,MotoA10,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,50647,147.6588921282799,71721,209.0991253644315,1946,15346,700,100,1031.0,0.99681200703075,0.0797861055530831,3559.0
19,IL1806_MOTOA10V,MotoA10,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,84427,137.95261437908496,44377,72.51143790849673,2795,40456,1012,100,1225.0,0.8993121301712192,-0.4373073204588553,4808.0
24,IL1806_MOTOA10V,MotoA10,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,97212,113.56542056074768,34136,39.87850467289719,3649,46763,2122,100,2570.0,0.5528000653611933,-0.8333139190825151,5428.0
29,IL1806_MOTOA10V,MotoA10,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,106701,91.2754491017964,32293,27.62446535500428,3352,51297,1949,100,2339.0,0.0532221748421787,-0.998582695676762,4023.0
34,IL1806_MOTOA10V,MotoA10,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,111066,80.07642393655371,29854,21.524152847873108,4766,53680,3363,100,4163.0,-0.4610925014493259,-0.8873520750565715,5755.0
39,IL1806_MOTOA10V,MotoA10,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,110792,71.84954604409857,39362,25.526588845654995,3290,52502,3506,100,4626.0,-0.8477344278896709,-0.5304209081197426,4870.0
44,IL1806_MOTOA10V,MotoA10,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,122148,84.70735090152566,43094,29.88488210818308,1348,52995,2223,100,2884.0,-0.9996456111234524,-0.0266205214377751,2439.0
49,IL1806_MOTOA10V,MotoA10,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,130807,73.69408450704225,43739,24.64169014084507,2124,53329,3801,100,5326.0,-0.8747630845319612,0.4845508703326504,4248.0
54,IL1806_MOTOA10V,MotoA10,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,149302,124.41833333333334,36673,30.56083333333333,3821,61443,1971,100,2400.0,-0.5076658003388399,0.8615540813938061,4405.0
59,IL1806_MOTOA10V,MotoA10,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,161165,155.5646718146718,33767,32.593629343629345,4926,64999,2557,100,3108.0,-2.4492935982947064e-16,1.0,5024.0
34,LXX508_STORM_5G,Others_LS,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,37,12.333333333333334,34,11.333333333333334,0,11,5,100,11.0,-0.4610925014493259,-0.8873520750565715,0.0
39,LXX508_STORM_5G,Others_LS,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,22,0.0,30,0.0,0,8,0,100,1.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LXX508_STORM_5G,Others_LS,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,20,0.0,21,0.0,0,6,0,100,0.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LXX508_STORM_5G,Others_LS,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,40,0.0,0,0.0,0,21,1,100,1.0,-0.8747630845319612,0.4845508703326504,0.0
54,LXX508_STORM_5G,Others_LS,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,39,0.0,0,0.0,0,21,1,100,1.0,-0.5076658003388399,0.8615540813938061,0.0
59,LXX508_STORM_5G,Others_LS,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,35,0.0,0,0.0,0,18,1,100,1.0,-2.4492935982947064e-16,1.0,0.0
5,LXX501_AGNI_5G,Agni,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,115,0.0,10,0.0,0,88,1,100,1.0,0.5076658003388399,0.8615540813938061,0.0
14,LXX501_AGNI_5G,Agni,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,108,0.0,11,0.0,0,85,0,100,0.0,0.99681200703075,0.0797861055530831,0.0
19,LXX501_AGNI_5G,Agni,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,90,0.0,9,0.0,0,71,0,100,0.0,0.8993121301712192,-0.4373073204588553,0.0
24,LXX501_AGNI_5G,Agni,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,88,0.0,9,0.0,0,70,1,100,1.0,0.5528000653611933,-0.8333139190825151,0.0
29,LXX501_AGNI_5G,Agni,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,88,0.0,9,0.0,0,70,0,100,0.0,0.0532221748421787,-0.998582695676762,0.0
34,LXX501_AGNI_5G,Agni,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,89,0.0,5,0.0,0,71,0,100,0.0,-0.4610925014493259,-0.8873520750565715,0.0
39,LXX501_AGNI_5G,Agni,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,89,0.0,5,0.0,0,71,0,100,0.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LXX501_AGNI_5G,Agni,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,89,0.0,5,0.0,0,71,0,100,0.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LXX501_AGNI_5G,Agni,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,89,0.0,5,0.0,0,71,0,100,0.0,-0.8747630845319612,0.4845508703326504,0.0
54,LXX501_AGNI_5G,Agni,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,87,0.0,5,0.0,0,70,0,100,0.0,-0.5076658003388399,0.8615540813938061,0.0
59,LXX501_AGNI_5G,Agni,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,87,0.0,5,0.0,0,70,0,100,0.0,-2.4492935982947064e-16,1.0,0.0
24,YUVA_5G_64GB,Yuva,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,447,447.0,10829,10829.0,301,299,5,100,5.0,0.5528000653611933,-0.8333139190825151,452.0
29,YUVA_5G_64GB,Yuva,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,10327,93.03603603603604,2787,25.10810810810811,145,6633,206,100,223.0,0.0532221748421787,-0.998582695676762,144.0
34,YUVA_5G_64GB,Yuva,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,13266,51.61867704280156,6607,25.70817120622568,646,8709,448,100,772.0,-0.4610925014493259,-0.8873520750565715,914.0
39,YUVA_5G_64GB,Yuva,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,13823,110.584,5789,46.312,557,9234,330,100,375.0,-0.8477344278896709,-0.5304209081197426,577.0
44,YUVA_5G_64GB,Yuva,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,14245,142.45,4427,44.27,398,9546,186,100,200.0,-0.9996456111234524,-0.0266205214377751,467.0
49,YUVA_5G_64GB,Yuva,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,16747,48.40173410404624,5327,15.395953757225431,1244,10658,814,100,1040.0,-0.8747630845319612,0.4845508703326504,1899.0
54,YUVA_5G_64GB,Yuva,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,15322,110.23021582733811,2992,21.52517985611511,361,10169,249,100,278.0,-0.5076658003388399,0.8615540813938061,127.0
59,YUVA_5G_64GB,Yuva,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,12901,43.58445945945946,1976,6.675675675675675,242,8484,580,100,889.0,-2.4492935982947064e-16,1.0,161.0
5,LZX415_YUVA_3,Yuva,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,20,0.0,0,0.0,11,11,0,100,1.0,0.5076658003388399,0.8615540813938061,20.0
14,LZX415_YUVA_3,Yuva,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,9184,40.81777777777778,4485,19.933333333333334,562,6728,590,100,677.0,0.99681200703075,0.0797861055530831,706.0
19,LZX415_YUVA_3,Yuva,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,7515,42.69886363636363,1588,9.022727272727272,165,5495,320,100,353.0,0.8993121301712192,-0.4373073204588553,164.0
24,LZX415_YUVA_3,Yuva,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,6555,43.41059602649007,3327,22.033112582781456,407,4734,381,100,455.0,0.5528000653611933,-0.8333139190825151,504.0
29,LZX415_YUVA_3,Yuva,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,6931,48.809859154929576,1970,13.873239436619718,333,5203,254,100,285.0,0.0532221748421787,-0.998582695676762,331.0
34,LZX415_YUVA_3,Yuva,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,6973,53.22900763358778,1645,12.557251908396946,215,5136,341,100,393.0,-0.4610925014493259,-0.8873520750565715,244.0
39,LZX415_YUVA_3,Yuva,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,5130,85.5,736,12.266666666666667,129,3870,166,100,180.0,-0.8477344278896709,-0.5304209081197426,102.0
44,LZX415_YUVA_3,Yuva,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,3916,59.333333333333336,397,6.015151515151516,67,3032,90,100,133.0,-0.9996456111234524,-0.0266205214377751,70.0
49,LZX415_YUVA_3,Yuva,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,2984,56.301886792452834,205,3.867924528301887,32,2390,151,100,161.0,-0.8747630845319612,0.4845508703326504,12.0
54,LZX415_YUVA_3,Yuva,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,2356,147.25,177,11.0625,37,1920,31,100,32.0,-0.5076658003388399,0.8615540813938061,-10.0
59,LZX415_YUVA_3,Yuva,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,1759,159.9090909090909,275,25.0,10,1446,27,100,35.0,-2.4492935982947064e-16,1.0,-4.0
5,YUVA_3_128GB,Yuva,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,30,0.0,0,0.0,10,10,2,100,2.0,0.5076658003388399,0.8615540813938061,32.0
14,YUVA_3_128GB,Yuva,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,15336,67.55947136563877,7278,32.06167400881057,674,10308,603,100,683.0,0.99681200703075,0.0797861055530831,662.0
19,YUVA_3_128GB,Yuva,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,15359,48.45110410094637,6161,19.43533123028391,417,10183,566,100,635.0,0.8993121301712192,-0.4373073204588553,478.0
